disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Heart Failure,Peripheral Vascular Disease,Osteoarthritis,suppressed,9975,,,,1.31,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Rheumatoid Arthritis,suppressed,11829,,,,0.25,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Osteoporosis,suppressed,11317,,,,0.55,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Hypothyroidism,suppressed,10821,,,,0.25,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Sleep Apnea,suppressed,12147,,,,0.2,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Cancer Breast,suppressed,11410,,,,0.27,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Cancer Lung,suppressed,12156,,,,0.18,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Cancer Colorectal,suppressed,12085,,,,0.11,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Cancer Other,suppressed,11301,,,,0.4,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Anxiety,suppressed,11970,,,,0.64,,,,,,,,,,,,
Heart Failure,COPD,Chronic Kidney Disease,suppressed,9175,,,,0.69,,,,,,,,,,,,
Heart Failure,COPD,Chronic Liver Disease,suppressed,9853,,,,0.33,,,,,,,,,,,,
Heart Failure,COPD,Depression,suppressed,9207,,,,0.68,,,,,,,,,,,,
Heart Failure,COPD,Substance Use Disorder,suppressed,10048,,,,0.16,,,,,,,,,,,,
Heart Failure,COPD,Osteoarthritis,suppressed,8264,,,,2.29,,,,,,,,,,,,
Heart Failure,COPD,Rheumatoid Arthritis,suppressed,9799,,,,0.41,,,,,,,,,,,,
Heart Failure,COPD,Osteoporosis,suppressed,9415,,,,0.89,,,,,,,,,,,,
Heart Failure,COPD,Hypothyroidism,suppressed,8939,,,,0.42,,,,,,,,,,,,
Heart Failure,COPD,Sleep Apnea,suppressed,10048,,,,0.35,,,,,,,,,,,,
Heart Failure,COPD,Cancer Breast,suppressed,9439,,,,0.48,,,,,,,,,,,,
Heart Failure,COPD,Cancer Lung,suppressed,10056,,,,0.3,,,,,,,,,,,,
Heart Failure,COPD,Cancer Colorectal,suppressed,9997,,,,0.19,,,,,,,,,,,,
Heart Failure,COPD,Cancer Other,suppressed,9374,,,,0.7,,,,,,,,,,,,
Heart Failure,COPD,Anxiety,suppressed,9905,,,,1.05,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Chronic Liver Disease,suppressed,10898,,,,0.26,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Depression,suppressed,10177,,,,0.55,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Substance Use Disorder,suppressed,11105,,,,0.1,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Osteoarthritis,suppressed,9229,,,,1.99,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,10843,,,,0.34,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Osteoporosis,suppressed,10363,,,,0.72,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Hypothyroidism,suppressed,9946,,,,0.36,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Sleep Apnea,suppressed,11106,,,,0.31,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Breast,suppressed,10444,,,,0.41,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Lung,suppressed,11113,,,,0.22,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Colorectal,suppressed,11049,,,,0.16,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Other,suppressed,10375,,,,0.61,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Anxiety,suppressed,10938,,,,0.86,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Depression,suppressed,10932,,,,0.25,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Substance Use Disorder,suppressed,11972,,,,0.07,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Osteoarthritis,suppressed,9831,,,,0.86,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,11655,,,,0.16,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Osteoporosis,suppressed,11153,,,,0.3,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Hypothyroidism,suppressed,10656,,,,0.16,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Sleep Apnea,suppressed,11970,,,,0.17,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Breast,suppressed,11239,,,,0.18,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Lung,suppressed,11980,,,,0.1,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Colorectal,suppressed,11908,,,,0.07,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Other,suppressed,11139,,,,0.26,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Anxiety,suppressed,11800,,,,0.4,,,,,,,,,,,,
Heart Failure,Depression,Substance Use Disorder,suppressed,11162,,,,0.14,,,,,,,,,,,,
Heart Failure,Depression,Osteoarthritis,suppressed,9214,,,,1.9,,,,,,,,,,,,
Heart Failure,Depression,Rheumatoid Arthritis,suppressed,10872,,,,0.33,,,,,,,,,,,,
Heart Failure,Depression,Osteoporosis,suppressed,10396,,,,0.7,,,,,,,,,,,,
Heart Failure,Depression,Hypothyroidism,suppressed,9992,,,,0.34,,,,,,,,,,,,
Heart Failure,Depression,Sleep Apnea,suppressed,11161,,,,0.28,,,,,,,,,,,,
Heart Failure,Depression,Cancer Breast,suppressed,10484,,,,0.38,,,,,,,,,,,,
Heart Failure,Depression,Cancer Lung,suppressed,11167,,,,0.23,,,,,,,,,,,,
Heart Failure,Depression,Cancer Colorectal,suppressed,11103,,,,0.15,,,,,,,,,,,,
Heart Failure,Depression,Cancer Other,suppressed,10388,,,,0.55,,,,,,,,,,,,
Heart Failure,Depression,Anxiety,suppressed,11077,,,,0.91,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Osteoarthritis,suppressed,10024,,,,0.43,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Rheumatoid Arthritis,suppressed,11896,,,,0.08,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Osteoporosis,suppressed,11381,,,,0.17,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Hypothyroidism,suppressed,10882,,,,0.08,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Sleep Apnea,suppressed,12222,,,,0.05,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Breast,suppressed,11480,,,,0.09,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Lung,suppressed,12233,,,,0.07,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Colorectal,suppressed,12158,,,,0.04,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Other,suppressed,11368,,,,0.13,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Anxiety,suppressed,12044,,,,0.21,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Rheumatoid Arthritis,suppressed,9801,,,,1.11,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Hypothyroidism,suppressed,8947,,,,1.28,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Sleep Apnea,suppressed,10025,,,,0.84,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Breast,suppressed,9423,,,,1.6,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Lung,suppressed,10030,,,,0.77,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Colorectal,suppressed,9968,,,,0.63,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Other,suppressed,9333,,,,2.29,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Anxiety,suppressed,9883,,,,2.94,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Osteoporosis,suppressed,11115,,,,0.42,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Hypothyroidism,suppressed,10599,,,,0.21,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Sleep Apnea,suppressed,11895,,,,0.19,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Cancer Breast,suppressed,11174,,,,0.23,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Cancer Lung,suppressed,11905,,,,0.13,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Cancer Colorectal,suppressed,11835,,,,0.09,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Cancer Other,suppressed,11057,,,,0.33,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Anxiety,suppressed,11721,,,,0.52,,,,,,,,,,,,
Heart Failure,Osteoporosis,Hypothyroidism,suppressed,10145,,,,0.47,,,,,,,,,,,,
Heart Failure,Osteoporosis,Sleep Apnea,suppressed,11378,,,,0.3,,,,,,,,,,,,
Heart Failure,Osteoporosis,Cancer Breast,suppressed,10701,,,,0.54,,,,,,,,,,,,
Heart Failure,Osteoporosis,Cancer Lung,suppressed,11389,,,,0.32,,,,,,,,,,,,
Heart Failure,Osteoporosis,Cancer Colorectal,suppressed,11319,,,,0.22,,,,,,,,,,,,
Heart Failure,Osteoporosis,Cancer Other,suppressed,10592,,,,0.78,,,,,,,,,,,,
Heart Failure,Osteoporosis,Anxiety,suppressed,11218,,,,1.14,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Sleep Apnea,suppressed,10880,,,,0.17,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Breast,suppressed,10219,,,,0.29,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Lung,suppressed,10888,,,,0.15,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Colorectal,suppressed,10827,,,,0.11,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Other,suppressed,10140,,,,0.42,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Anxiety,suppressed,10727,,,,0.56,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Breast,suppressed,11480,,,,0.17,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Lung,suppressed,12231,,,,0.08,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Colorectal,suppressed,12157,,,,0.06,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Other,suppressed,11367,,,,0.27,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Anxiety,suppressed,12043,,,,0.43,,,,,,,,,,,,
Heart Failure,Cancer Breast,Cancer Lung,suppressed,11492,,,,0.17,,,,,,,,,,,,
Heart Failure,Cancer Breast,Cancer Colorectal,suppressed,11423,,,,0.14,,,,,,,,,,,,
Heart Failure,Cancer Breast,Cancer Other,suppressed,10703,,,,0.5,,,,,,,,,,,,
Heart Failure,Cancer Breast,Anxiety,suppressed,11313,,,,0.62,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Colorectal,suppressed,12168,,,,0.07,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Other,suppressed,11382,,,,0.24,,,,,,,,,,,,
Heart Failure,Cancer Lung,Anxiety,suppressed,12052,,,,0.36,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Cancer Other,suppressed,11325,,,,0.2,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Anxiety,suppressed,11979,,,,0.24,,,,,,,,,,,,
Heart Failure,Cancer Other,Anxiety,suppressed,11209,,,,0.89,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,COPD,suppressed,9879,,,,0.69,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,10936,,,,0.58,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,11774,,,,0.24,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Depression,suppressed,10986,,,,0.57,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Substance Use Disorder,suppressed,12019,,,,0.13,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Osteoarthritis,suppressed,9878,,,,2.07,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Rheumatoid Arthritis,suppressed,11705,,,,0.33,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Osteoporosis,suppressed,11205,,,,0.81,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Hypothyroidism,suppressed,10719,,,,0.37,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Sleep Apnea,suppressed,12018,,,,0.23,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Breast,suppressed,11291,,,,0.44,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Lung,suppressed,12028,,,,0.26,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Colorectal,suppressed,11957,,,,0.18,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Other,suppressed,11187,,,,0.63,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Anxiety,suppressed,11841,,,,0.89,,,,,,,,,,,,
Atrial Fibrillation,COPD,Chronic Kidney Disease,suppressed,9081,,,,1.02,,,,,,,,,,,,
Atrial Fibrillation,COPD,Chronic Liver Disease,suppressed,9743,,,,0.44,,,,,,,,,,,,
Atrial Fibrillation,COPD,Depression,suppressed,9113,,,,0.97,,,,,,,,,,,,
Atrial Fibrillation,COPD,Substance Use Disorder,suppressed,9939,,,,0.23,,,,,,,,,,,,
Atrial Fibrillation,COPD,Osteoarthritis,suppressed,8183,,,,3.75,,,,,,,,,,,,
Atrial Fibrillation,COPD,Rheumatoid Arthritis,suppressed,9690,,,,0.56,,,,,,,,,,,,
Atrial Fibrillation,COPD,Osteoporosis,suppressed,9318,,,,1.34,,,,,,,,,,,,
Atrial Fibrillation,COPD,Hypothyroidism,suppressed,8854,,,,0.66,,,,,,,,,,,,
Atrial Fibrillation,COPD,Sleep Apnea,suppressed,9940,,,,0.42,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Breast,suppressed,9338,,,,0.8,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Lung,suppressed,9947,,,,0.44,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Colorectal,suppressed,9888,,,,0.31,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Other,suppressed,9278,,,,1.12,,,,,,,,,,,,
Atrial Fibrillation,COPD,Anxiety,suppressed,9797,,,,1.54,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Chronic Liver Disease,suppressed,10787,,,,0.36,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Depression,suppressed,10076,,,,0.82,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Substance Use Disorder,suppressed,10992,,,,0.16,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Osteoarthritis,suppressed,9142,,,,3.43,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,10735,,,,0.48,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Osteoporosis,suppressed,10263,,,,1.14,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Hypothyroidism,suppressed,9858,,,,0.6,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Sleep Apnea,suppressed,10994,,,,0.37,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Breast,suppressed,10338,,,,0.73,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Lung,suppressed,11000,,,,0.35,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Colorectal,suppressed,10937,,,,0.29,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Anxiety,suppressed,10826,,,,1.31,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Depression,suppressed,10822,,,,0.34,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Substance Use Disorder,suppressed,11849,,,,0.09,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Osteoarthritis,suppressed,9737,,,,1.36,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,11535,,,,0.21,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Osteoporosis,suppressed,11046,,,,0.43,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Hypothyroidism,suppressed,10559,,,,0.24,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Sleep Apnea,suppressed,11846,,,,0.19,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Breast,suppressed,11126,,,,0.29,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Lung,suppressed,11857,,,,0.14,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Colorectal,suppressed,11785,,,,0.11,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Other,suppressed,11030,,,,0.41,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Anxiety,suppressed,11677,,,,0.55,,,,,,,,,,,,
Atrial Fibrillation,Depression,Substance Use Disorder,suppressed,11049,,,,0.21,,,,,,,,,,,,
Atrial Fibrillation,Depression,Osteoarthritis,suppressed,9132,,,,3.2,,,,,,,,,,,,
Atrial Fibrillation,Depression,Rheumatoid Arthritis,suppressed,10763,,,,0.47,,,,,,,,,,,,
Atrial Fibrillation,Depression,Osteoporosis,suppressed,10297,,,,1.1,,,,,,,,,,,,
Atrial Fibrillation,Depression,Hypothyroidism,suppressed,9902,,,,0.56,,,,,,,,,,,,
Atrial Fibrillation,Depression,Sleep Apnea,suppressed,11048,,,,0.34,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Breast,suppressed,10378,,,,0.66,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Lung,suppressed,11054,,,,0.36,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Colorectal,suppressed,10989,,,,0.26,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Other,suppressed,10286,,,,0.92,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Osteoarthritis,suppressed,9927,,,,0.76,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Rheumatoid Arthritis,suppressed,11774,,,,0.11,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Osteoporosis,suppressed,11271,,,,0.27,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Hypothyroidism,suppressed,10781,,,,0.13,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Sleep Apnea,suppressed,12095,,,,0.07,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Breast,suppressed,11363,,,,0.17,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Lung,suppressed,12107,,,,0.11,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Colorectal,suppressed,12032,,,,0.06,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Other,suppressed,11256,,,,0.22,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Anxiety,suppressed,11917,,,,0.31,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Rheumatoid Arthritis,suppressed,9707,,,,1.83,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Osteoporosis,suppressed,9283,,,,4.55,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Hypothyroidism,suppressed,8867,,,,2.47,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Sleep Apnea,suppressed,9927,,,,1.17,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Breast,suppressed,9332,,,,3.24,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Lung,suppressed,9933,,,,1.38,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Colorectal,suppressed,9871,,,,1.26,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Anxiety,suppressed,9786,,,,5.08,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Osteoporosis,suppressed,11008,,,,0.64,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Hypothyroidism,suppressed,10500,,,,0.32,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Sleep Apnea,suppressed,11772,,,,0.22,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Breast,suppressed,11061,,,,0.39,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Lung,suppressed,11783,,,,0.19,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Colorectal,suppressed,11713,,,,0.15,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Other,suppressed,10948,,,,0.55,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Anxiety,suppressed,11598,,,,0.74,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Hypothyroidism,suppressed,10055,,,,0.81,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Sleep Apnea,suppressed,11267,,,,0.38,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Breast,suppressed,10600,,,,1.01,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Lung,suppressed,11279,,,,0.52,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Colorectal,suppressed,11209,,,,0.4,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Other,suppressed,10493,,,,1.4,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Anxiety,suppressed,11107,,,,1.79,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Sleep Apnea,suppressed,10778,,,,0.22,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Breast,suppressed,10124,,,,0.56,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Lung,suppressed,10787,,,,0.25,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Colorectal,suppressed,10726,,,,0.22,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Other,suppressed,10047,,,,0.78,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Anxiety,suppressed,10625,,,,0.92,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Breast,suppressed,11361,,,,0.25,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Lung,suppressed,12104,,,,0.11,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Colorectal,suppressed,12030,,,,0.09,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Other,suppressed,11254,,,,0.37,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Anxiety,suppressed,11916,,,,0.53,,,,,,,,,,,,
Atrial Fibrillation,Cancer Breast,Cancer Lung,suppressed,11375,,,,0.31,,,,,,,,,,,,
Atrial Fibrillation,Cancer Breast,Cancer Colorectal,suppressed,11306,,,,0.29,,,,,,,,,,,,
Atrial Fibrillation,Cancer Breast,Cancer Other,suppressed,10597,,,,1.01,,,,,,,,,,,,
Atrial Fibrillation,Cancer Breast,Anxiety,suppressed,11195,,,,1.09,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Colorectal,suppressed,12042,,,,0.12,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Other,suppressed,11270,,,,0.42,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Anxiety,suppressed,11925,,,,0.56,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Cancer Other,suppressed,11213,,,,0.39,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Anxiety,suppressed,11852,,,,0.43,,,,,,,,,,,,
Atrial Fibrillation,Cancer Other,Anxiety,suppressed,11096,,,,1.52,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Chronic Kidney Disease,suppressed,9149,,,,0.37,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Chronic Liver Disease,suppressed,9821,,,,0.16,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Depression,suppressed,9186,,,,0.4,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Substance Use Disorder,suppressed,10016,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Osteoarthritis,suppressed,8252,,,,1.29,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Rheumatoid Arthritis,suppressed,9768,,,,0.22,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Osteoporosis,suppressed,9391,,,,0.55,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Hypothyroidism,suppressed,8915,,,,0.23,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Sleep Apnea,suppressed,10015,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Breast,suppressed,9407,,,,0.27,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Lung,suppressed,10022,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Colorectal,suppressed,9966,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Other,suppressed,9345,,,,0.38,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Anxiety,suppressed,9873,,,,0.6,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Chronic Liver Disease,suppressed,10861,,,,0.12,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Depression,suppressed,10153,,,,0.31,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Substance Use Disorder,suppressed,11067,,,,0.05,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Osteoarthritis,suppressed,9208,,,,1.06,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,10808,,,,0.17,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Osteoporosis,suppressed,10332,,,,0.42,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Hypothyroidism,suppressed,9914,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Sleep Apnea,suppressed,11069,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Breast,suppressed,10408,,,,0.22,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Lung,suppressed,11075,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Colorectal,suppressed,11014,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Other,suppressed,10342,,,,0.32,,,,,,,,,,,,
